Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
58,2.0,0.0,0.0,1268.0,18.0,87.0,5049.0,0.0,64.2747240139561,0.0,0.0,1103.1657931804657,,,,,,,,,,,,,,,,,,,,,23.1023123737131,22.766679479053025,62.38953952695747,-12.076771125813298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,1345.0,19.0,77.0,5126.0,0.0,59.03704168748654,0.0,0.0,1112.0264592170715,,,,,,,,,,,,,,,,,,,,,22.021818187857974,21.15161992440916,57.456216664133116,-12.00687667163556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,1426.0,20.0,81.0,5207.0,0.0,40.11095697353178,0.0,0.0,1120.618771314621,,,,,,,,,,,,,,,,,,,,,6.635386933432998,17.046452980013385,39.65275649215161,-15.731469880231664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,63.0,1.0,63.0,5270.0,0.0,48.04935939121391,0.0,0.0,1349.969161272049,,,,,,,,,,,,,,,,,,,,,18.060558116811208,17.40795782314396,47.005508240828284,-9.991606633624526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,117.0,2.0,54.0,5324.0,0.0,38.89124393583278,0.0,0.0,1355.7993202209473,,,,,,,,,,,,,,,,,,,,,13.572845031980153,14.852351373670642,38.23474155246928,-10.14045657208499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3.0,0.0,0.0,165.0,3.0,48.0,5372.0,0.0,33.06059537228142,0.0,0.0,1360.9346902370453,,,,,,,,,,,,,,,,,,,,,10.839968337276979,13.125790082157165,32.605455197031,-9.965512512360357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,199.0,4.0,34.0,5406.0,0.0,21.574792750908657,0.0,0.0,1364.8831686973572,,,,,,,,,,,,,,,,,,,,,6.3265473196736535,9.281556958206528,21.40247368693993,-8.445864115225877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,359.0,5.0,160.0,5566.0,0.0,138.4035926628938,0.0,0.0,1381.4941883087158,,,,,,,,,,,,,,,,,,,,,70.70444500285146,36.0958589867495,127.34544500700638,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,406.0,6.0,47.0,5613.0,0.0,35.388030917325466,0.0,0.0,1386.7210392951965,,,,,,,,,,,,,,,,,,,,,13.41803440364116,13.060255606874442,34.82700247830848,-7.646305224545571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,494.0,7.0,88.0,5701.0,0.0,45.42826163748161,0.0,0.0,1396.02685880661,,,,,,,,,,,,,,,,,,,,,13.876611070429306,17.87252855862365,44.29566690141983,-18.08417463258823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,0.0,656.0,8.0,162.0,5863.0,0.0,158.09575365587895,0.0,0.0,1413.5038497447968,,,,,,,,,,,,,,,,,,,,,74.53566932428829,43.32723956144952,146.3134558235351,-2.0642463441214525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,0.0,726.0,9.0,70.0,5933.0,0.0,36.57615442908493,0.0,0.0,1421.186297416687,,,,,,,,,,,,,,,,,,,,,13.34633535556595,15.660855965327329,35.71330184458268,-13.973901260930184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,0.0,871.0,10.0,145.0,6078.0,0.0,129.57004633475836,0.0,0.0,1436.7122716903687,,,,,,,,,,,,,,,,,,,,,56.22474750318559,39.328321590815115,121.66065760134127,-10.551859255303164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,0.0,1010.0,11.0,139.0,6217.0,0.0,110.4303581314177,0.0,0.0,1451.5231008529663,,,,,,,,,,,,,,,,,,,,,46.02874693404399,35.42143107944038,104.24073954593771,-14.650238257644748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,0.0,1050.0,12.0,40.0,6257.0,0.0,25.02972937697396,0.0,0.0,1456.1785945892334,,,,,,,,,,,,,,,,,,,,,6.94939571114093,10.789901777537443,24.80133141001694,-9.988284839426122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3.0,0.0,0.0,1180.0,13.0,130.0,6387.0,0.0,111.90567619632722,0.0,0.0,1470.2654948234558,,,,,,,,,,,,,,,,,,,,,46.885350105010964,35.41712223051367,106.02251969955503,-12.191569724384099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,1231.0,14.0,51.0,6438.0,0.0,39.192912749343364,0.0,0.0,1475.9357507228851,,,,,,,,,,,,,,,,,,,,,15.171133598113926,14.194408320387478,38.496138717135146,-7.845204235189957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,1338.0,15.0,107.0,6545.0,0.0,91.92331871528137,0.0,0.0,1487.3919541835785,,,,,,,,,,,,,,,,,,,,,38.887671253646005,29.43130749985648,87.93812620542577,-10.161230016317644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,1442.0,16.0,104.0,6649.0,0.0,85.31948894561724,0.0,0.0,1498.4175424575806,,,,,,,,,,,,,,,,,,,,,34.16258027916336,28.551002840460303,81.93035938499474,-12.749316159950467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,1538.0,17.0,96.0,6745.0,0.0,80.01336901250657,0.0,0.0,1508.452220439911,,,,,,,,,,,,,,,,,,,,,32.843894699091855,26.48988300650244,77.014306720528,-11.05896950754829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1620.0,18.0,82.0,6827.0,0.0,69.58281743157208,0.0,0.0,1517.3922789096832,,,,,,,,,,,,,,,,,,,,,29.50472328852918,22.77972397984679,67.29795874143682,-8.485828696064214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1696.0,19.0,76.0,6903.0,0.0,61.023358870721296,0.0,0.0,1525.4237778186798,,,,,,,,,,,,,,,,,,,,,24.27430431003575,21.032928024855487,59.297046539190454,-10.030526071748366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1765.0,20.0,69.0,6972.0,0.0,50.40246191368145,0.0,0.0,1532.8667106628418,,,,,,,,,,,,,,,,,,,,,17.60181240807516,18.891744626495242,49.286460492047944,-12.632413055507426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,64.0,1.0,64.0,7036.0,0.0,45.443186466361794,0.0,0.0,1812.0273315906525,,,,,,,,,,,,,,,,,,,,,15.2326686963073,17.487231090483483,44.55736584412058,-12.586015130000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,120.0,2.0,56.0,7092.0,0.0,40.89216910653283,0.0,0.0,1817.9920110702515,,,,,,,,,,,,,,,,,,,,,14.539952358654684,15.421400069086433,40.158208032304785,-10.141615495184896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,167.0,3.0,47.0,7139.0,0.0,31.946362790606706,0.0,0.0,1823.1355049610138,,,,,,,,,,,,,,,,,,,,,10.250174188908115,12.831965865934533,31.527628332765236,-10.078630306890245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,204.0,4.0,37.0,7176.0,0.0,18.44081265838833,0.0,0.0,1827.1920750141144,,,,,,,,,,,,,,,,,,,,,2.3381152805833705,9.53543540157337,18.391066134209016,-12.562591851553412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,235.0,5.0,31.0,7207.0,0.0,16.287704170954324,0.0,0.0,1831.1717462539673,,,,,,,,,,,,,,,,,,,,,2.87577208298466,8.103763432056574,16.231001007395577,-9.721896518611622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,396.0,6.0,161.0,7368.0,0.0,155.3585767441046,0.0,0.0,1847.9830212593079,,,,,,,,,,,,,,,,,,,,,76.4448179849583,42.24594377182342,143.33749269642612,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,474.0,7.0,78.0,7446.0,0.0,61.98388064817226,0.0,0.0,1855.9965229034424,,,,,,,,,,,,,,,,,,,,,24.24519351301733,21.58503564208589,60.21312158420376,-11.07013837105114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,635.0,8.0,161.0,7607.0,0.0,150.59627950943948,0.0,0.0,1872.8628787994385,,,,,,,,,,,,,,,,,,,,,75.53966933530685,41.035147969615714,138.71167738955646,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,786.0,9.0,151.0,7758.0,0.0,126.22483975578564,0.0,0.0,1888.7593047618866,,,,,,,,,,,,,,,,,,,,,58.57324351502367,39.36234144750266,117.61539315593552,-9.893887695368273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,872.0,10.0,86.0,7844.0,0.0,71.40493585579792,0.0,0.0,1897.8621838092804,,,,,,,,,,,,,,,,,,,,,29.406290684431937,23.777436036889192,69.01395375048398,-9.659502747485691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1016.0,11.0,144.0,7988.0,0.0,129.23536507179253,0.0,0.0,1913.2284653186798,,,,,,,,,,,,,,,,,,,,,56.3797864492524,39.0569034552158,121.35927300984659,-9.886659780216963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,1154.0,12.0,138.0,8126.0,0.0,104.73571596946856,0.0,0.0,1927.981653213501,,,,,,,,,,,,,,,,,,,,,38.39950738175525,34.9457293781588,99.63575582668368,-12.260600379115788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1275.0,13.0,121.0,8247.0,0.0,106.02111419965776,0.0,0.0,1940.8337066173553,,,,,,,,,,,,,,,,,,,,,45.53427359792763,33.1223880086723,100.71279196544727,-10.077498273547313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1424.0,14.0,149.0,8396.0,0.0,113.43409659891017,0.0,0.0,1956.2874875068665,,,,,,,,,,,,,,,,,,,,,51.48040695995549,38.18962648186779,105.97536070793176,-14.169993347551166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1533.0,15.0,109.0,8505.0,0.0,81.66959894017693,0.0,0.0,1967.9229781627655,,,,,,,,,,,,,,,,,,,,,37.198390834651455,24.496968305600873,77.77043744364973,-8.372203885875642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1561.0,16.0,28.0,8533.0,0.0,9.755760839515485,0.0,0.0,1971.400964975357,,,,,,,,,,,,,,,,,,,,,-1.5907733998924094,6.795266177017763,9.819932539859648,-12.238816253709649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1657.0,17.0,96.0,8629.0,0.0,80.63833277383027,0.0,0.0,1981.3278131484985,,,,,,,,,,,,,,,,,,,,,33.43165204721778,26.486738076635987,77.5839845624376,-10.434990614987761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1816.0,18.0,159.0,8788.0,0.0,131.07109877240345,0.0,0.0,1998.0742700099945,,,,,,,,,,,,,,,,,,,,,67.99648878871169,34.2830808640028,120.50053762971996,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,1895.0,19.0,79.0,8867.0,0.0,63.529585628187704,0.0,0.0,2006.6740064620972,,,,,,,,,,,,,,,,,,,,,25.24465532955675,21.854061952781578,61.65851322508967,-10.526756410563909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,1967.0,20.0,72.0,8939.0,0.0,60.47630012025666,0.0,0.0,2014.5969772338867,,,,,,,,,,,,,,,,,,,,,25.570968740715777,20.0462793497828,58.75263689207244,-7.583203599897345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,96.0,1.0,96.0,9035.0,0.0,76.36863682330151,0.0,0.0,2328.0305075645447,,,,,,,,,,,,,,,,,,,,,29.592694838292985,26.224180078698417,73.67501447275635,-12.686141931500774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,134.0,2.0,38.0,9073.0,0.0,17.01987278018408,0.0,0.0,2332.3288798332214,,,,,,,,,,,,,,,,,,,,,0.7711719356699366,9.505279724893736,17.02460042287393,-13.972103286187107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,191.0,3.0,57.0,9130.0,0.0,35.735129346116004,0.0,0.0,2338.658457517624,,,,,,,,,,,,,,,,,,,,,9.491626366798947,15.195723005513152,35.26460057976746,-14.275110651670282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,225.0,4.0,34.0,9164.0,0.0,18.982505032854323,0.0,0.0,2342.6915221214294,,,,,,,,,,,,,,,,,,,,,4.009405847151166,9.014753371329803,18.883934218554057,-10.029102340751198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,256.0,5.0,31.0,9195.0,0.0,-0.4429079590667735,0.0,0.0,2346.288540840149,,,,,,,,,,,,,,,,,,,,,-5.9493048842849765,3.1495446039121577,-0.25873824589983485,-11.339216671983882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,272.0,6.0,16.0,9211.0,0.0,1.2405374701579626,0.0,0.0,2348.235108613968,,,,,,,,,,,,,,,,,,,,,-4.114506665430628,3.463362398665203,1.3089862402992125,-9.753881433296371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,438.0,7.0,166.0,9377.0,0.0,133.0531273237985,0.0,0.0,2366.403209209442,,,,,,,,,,,,,,,,,,,,,70.81245945911922,37.40430753820876,121.54121995226907,-1.8911521193136256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,596.0,8.0,158.0,9535.0,0.0,157.15700000000038,0.0,0.0,2383.1896619796753,,,,,,,,,,,,,,,,,,,,,75.56601720360244,42.210308060810036,145.50844065469957,1.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,609.0,9.0,13.0,9548.0,0.0,1.230841159555379,0.0,0.0,2385.2151749134064,,,,,,,,,,,,,,,,,,,,,-3.054270613177221,2.8926405379600464,1.2730915876103168,-7.769603750074111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,666.0,10.0,57.0,9605.0,0.0,41.45485187928204,0.0,0.0,2391.7283651828766,,,,,,,,,,,,,,,,,,,,,14.60535936801409,15.701807713613702,40.70371311782782,-10.5791324896122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,823.0,11.0,157.0,9762.0,0.0,116.30148974196449,0.0,0.0,2408.2909297943115,,,,,,,,,,,,,,,,,,,,,57.15809659173169,34.23955152109392,107.54264632707023,-6.317623040071441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,859.0,12.0,36.0,9798.0,0.0,20.387538149569714,0.0,0.0,2412.284062385559,,,,,,,,,,,,,,,,,,,,,4.412500772251873,9.589519633411063,20.269206265092553,-10.625287484261001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,985.0,13.0,126.0,9924.0,0.0,96.05594480288185,0.0,0.0,2425.974634885788,,,,,,,,,,,,,,,,,,,,,42.76535609374424,31.085413072586892,90.84911732059386,-11.847252779512447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1099.0,14.0,114.0,10038.0,0.0,78.94318218243019,0.0,0.0,2438.306173801422,,,,,,,,,,,,,,,,,,,,,34.32187001766857,23.56313762394201,75.18077537038137,-9.975496238841679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1209.0,15.0,110.0,10148.0,0.0,92.34340140451113,0.0,0.0,2450.1406598091125,,,,,,,,,,,,,,,,,,,,,37.94963701810255,30.14155481385433,88.34554407512591,-11.734495432196745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1294.0,16.0,85.0,10233.0,0.0,64.55959878626068,0.0,0.0,2459.2788112163544,,,,,,,,,,,,,,,,,,,,,24.773729074119995,22.516876615625918,62.57892709021382,-12.299326655940817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1388.0,17.0,94.0,10327.0,0.0,76.27366138189159,0.0,0.0,2469.3738663196564,,,,,,,,,,,,,,,,,,,,,30.337704761911695,25.828058446044746,73.568981528347,-11.788247603534643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,1477.0,18.0,89.0,10416.0,0.0,70.21007020836477,0.0,0.0,2478.7405338287354,,,,,,,,,,,,,,,,,,,,,26.96533320504209,24.46248995306713,67.94597956626897,-12.844304570457094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,1560.0,19.0,83.0,10499.0,0.0,68.04919239505419,0.0,0.0,2487.5219643115997,,,,,,,,,,,,,,,,,,,,,27.643980939979997,22.954428122315395,65.88644898856397,-10.011903428289015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,1653.0,20.0,93.0,10592.0,0.0,80.52578178932808,0.0,0.0,2497.3585708141327,,,,,,,,,,,,,,,,,,,,,34.67999612194859,25.751671705772186,77.45537544550236,-8.553718466826723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,67.0,1.0,67.0,10659.0,0.0,51.75431767745158,0.0,0.0,2759.0152723789215,,,,,,,,,,,,,,,,,,,,,19.706101714783646,18.525113784546758,50.53502838430137,-10.290310210837962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,121.0,2.0,54.0,10713.0,0.0,35.471073429835435,0.0,0.0,2764.974414587021,,,,,,,,,,,,,,,,,,,,,10.462555947170243,14.605772858867534,34.97601245759099,-12.54836116635228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,171.0,3.0,50.0,10763.0,0.0,31.300991375533975,0.0,0.0,2770.6265988349915,,,,,,,,,,,,,,,,,,,,,8.379341602189392,13.439507409636398,30.943881113770953,-12.713843825558406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,206.0,4.0,35.0,10798.0,0.0,20.244744952222018,0.0,0.0,2774.5145614147186,,,,,,,,,,,,,,,,,,,,,4.7508971132324564,9.306324862786962,20.11868079617041,-9.768774176917557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,294.0,5.0,88.0,10886.0,0.0,55.15074453791229,0.0,0.0,2783.8832387924194,,,,,,,,,,,,,,,,,,,,,28.994590082010372,19.505708445777557,54.88955874152789,-7.673448382292953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,327.0,6.0,33.0,10919.0,0.0,11.743145786160337,0.0,0.0,2787.8842117786407,,,,,,,,,,,,,,,,,,,,,-1.7542592024321404,7.926484515201641,11.82467386289251,-14.244349330113078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,369.0,7.0,42.0,10961.0,0.0,26.4788181214861,0.0,0.0,2792.8356926441193,,,,,,,,,,,,,,,,,,,,,7.387584429443845,11.369340916351657,26.220955265024244,-10.54013738500781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,403.0,8.0,34.0,10995.0,0.0,18.43048497383964,0.0,0.0,2796.6611082553864,,,,,,,,,,,,,,,,,,,,,3.48763640483881,8.997765561470606,18.348584155802552,-10.580212858377294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,524.0,9.0,121.0,11116.0,0.0,106.39510134541037,0.0,0.0,2809.425259590149,,,,,,,,,,,,,,,,,,,,,45.88705130034814,33.109386050903915,101.04475660652452,-9.704681714764474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,678.0,10.0,154.0,11270.0,0.0,136.08819653673746,0.0,0.0,2825.573297739029,,,,,,,,,,,,,,,,,,,,,58.112575373902864,41.5927115333725,127.3935195747861,-12.03299207720567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,822.0,11.0,144.0,11414.0,0.0,101.04014636931653,0.0,0.0,2841.064705848694,,,,,,,,,,,,,,,,,,,,,43.34658495279841,28.071491811157895,94.98811938676764,-9.71630567439589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,859.0,12.0,37.0,11451.0,0.0,12.964942555720299,0.0,0.0,2845.2850596904755,,,,,,,,,,,,,,,,,,,,,-2.273915435907847,8.843517838830115,13.075214781196491,-16.00882775520928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,920.0,13.0,61.0,11512.0,0.0,41.89866382600685,0.0,0.0,2851.6696631908417,,,,,,,,,,,,,,,,,,,,,13.273542125960399,16.62843642320708,41.17127914333085,-13.125933402556724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1009.0,14.0,89.0,11601.0,0.0,63.11890951199377,0.0,0.0,2861.0920808315277,,,,,,,,,,,,,,,,,,,,,20.67010003326611,23.911603631452564,61.40201323348682,-16.895090030042926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,1088.0,15.0,79.0,11680.0,0.0,56.85798864346259,0.0,0.0,2869.5003974437714,,,,,,,,,,,,,,,,,,,,,24.573221364674396,19.993676839248778,55.02670253401889,-9.762343090925325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,1145.0,16.0,57.0,11737.0,0.0,31.045734399693124,0.0,0.0,2875.6291902065277,,,,,,,,,,,,,,,,,,,,,5.524242744738901,14.566873035933174,30.792406584004468,-16.937783097506344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,1238.0,17.0,93.0,11830.0,0.0,74.63932470800273,0.0,0.0,2885.2587163448334,,,,,,,,,,,,,,,,,,,,,29.266440615217622,25.558922433503437,72.06159686291639,-12.419931863229241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,1324.0,18.0,86.0,11916.0,0.0,70.67219472542892,0.0,0.0,2894.5302736759186,,,,,,,,,,,,,,,,,,,,,28.71360049920476,23.77979612372765,68.33943561429025,-10.39096022677202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,1403.0,19.0,79.0,11995.0,0.0,56.70547535061261,0.0,0.0,2902.908043384552,,,,,,,,,,,,,,,,,,,,,19.978317068809027,20.15868411910787,55.23760828113076,-9.977414478420089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,1476.0,20.0,73.0,12068.0,0.0,57.371802771585294,0.0,0.0,2911.0753979682922,,,,,,,,,,,,,,,,,,,,,22.226628247271996,20.18996618526486,55.8609248984064,-10.678497108429948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,61.0,1.0,61.0,12129.0,0.0,43.01393598062566,0.0,0.0,3149.6013095378876,,,,,,,,,,,,,,,,,,,,,14.334463698163642,16.635523896624672,42.22393934979798,-12.013724535242954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,113.0,2.0,52.0,12181.0,0.0,36.64342245180831,0.0,0.0,3155.412982225418,,,,,,,,,,,,,,,,,,,,,12.376585328750348,14.268948803740763,36.07194783844236,-10.386111799820668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,163.0,3.0,50.0,12231.0,0.0,34.55057637655933,0.0,0.0,3160.853615760803,,,,,,,,,,,,,,,,,,,,,11.318710602882788,13.697043156390317,34.05271221813928,-10.476575233107788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,201.0,4.0,38.0,12269.0,0.0,21.983257555248514,0.0,0.0,3165.0957448482513,,,,,,,,,,,,,,,,,,,,,4.992674352486182,10.173349140392467,21.837188469604776,-11.030961375886125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,234.0,5.0,33.0,12302.0,0.0,20.868429031730077,0.0,0.0,3168.708902359009,,,,,,,,,,,,,,,,,,,,,6.117713516922743,8.99892893456407,20.707939657046047,-8.151399037246144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,393.0,6.0,159.0,12461.0,0.0,138.72263819380453,0.0,0.0,3185.4265837669373,,,,,,,,,,,,,,,,,,,,,65.30881673385902,38.706539940849915,128.59559893539253,-4.598440500319516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
